	annotater_id	table_id	hypothesis	label
794	GW4	T1962	হোবোকেন, নিউ জার্সি (ইংরেজিঃ Hoboken, New Jersey) নিউ জার্সি রাজ্যের বৃহত্তম এলাকাগুলির মধ্যে একটি।	C
795	GW1	T1962	হোবোকেন, নিউ জার্সি ২. ৫ বর্গ মাইলের চেয়ে ছোট।	E
796	GW1	T1962	অন্যান্য শহরের তুলনায় নিউ জার্সির হোবোকেনে প্রচুর পরিমাণে জল রয়েছে।	N
797	GW1	T1962	নিউ জার্সির হোবোকেনের ৪০ শতাংশেরও বেশি এলাকা জুড়ে পানি রয়েছে।	C
798	GW3	T1962	হোবোকেন, নিউ জার্সির ৩০০০ বর্গ কিলোমিটারেরও বেশি জমি রয়েছে।	E
799	GW3	T1962	হোবোকেন, নিউ জার্সি একটি উপকূলীয় শহর।	N
800	GW3	T1962	হোবোকেন, নিউ জার্সির কোন জলাশয় নেই।	C
801	GW4	T123	১৯৫০-এর দশকে খ্রিস্ট অব দ্য সেইন্ট জন অব দ্য ক্রস আঁকা হয়েছিল।	E
802	GW4	T123	সেন্ট জন অব দ্য ক্রসের খ্রিস্ট চিত্রটি যুক্তরাজ্যে আঁকা হয়েছিল।	N
803	GW4	T123	খ্রিস্ট অফ সেন্ট জন অফ দ্য ক্রস চিত্রকর্মটিতে জল ভিত্তিক রঙ ব্যবহার করা হয়েছিল।	C
804	GW1	T123	বিংশ শতাব্দীর মাঝামাঝি সময়ে ক্রুশের সেন্ট জন খ্রিস্ট আঁকা হয়েছিল।	E
805	GW1	T123	ডালি কেলভিনগ্রোভ আর্ট গ্যালারি এবং মিউজিয়ামে সেন্ট জন অফ দ্য ক্রসকে দান করেন।	N
806	GW1	T123	সেন্ট জন অব দ্য ক্রসের খ্রিস্টের দীর্ঘ দিকটি ৮ ফুট লম্বা।	C
807	GW2	T123	স্কটল্যান্ডে খ্রিস্ট অব সেন্ট জন অব দ্য ক্রস ঝুলছে	E
808	GW2	T123	খ্রিস্ট অব দ্য সেন্ট জন অব দ্য ক্রস সর্বপ্রথম জোড়ায় জোড়ায় প্রদর্শিত হয়।	N
809	GW2	T123	ক্রুশের সেন্ট জন খ্রিস্ট যখন এটি প্রথম প্রকাশিত হয়েছিল তখন এটি অনেক বিতর্কের সৃষ্টি করেছিল।	C
810	GW3	T124	ব্রুস স্প্রিংস্টিনের ৩ সন্তান রয়েছে।	E
811	GW3	T124	ব্রুস স্প্রিংস্টিন ও জুলিয়ান ফিলিপসের তিন সন্তান রয়েছে।	N
812	GW3	T124	ব্রুস স্প্রিংস্টিন নিউ জার্সিতে জন্মগ্রহণ করেন।	C
813	GW1	T124	ব্রুস স্প্রিংস্টিন ১৯৪৯ সালের শরৎকালে জন্মগ্রহণ করেন।	E
814	GW1	T124	ব্রুস স্প্রিংস্টিন সবসময় নিউ জার্সিতে থাকবেন।	N
815	GW1	T124	ব্রুস স্প্রিংস্টিন ৫০ বছরেরও কম সময় ধরে সঙ্গীত পরিচালনা করছেন।	C
816	GW4	T124	ব্রুস স্প্রিংস্টিন মার্কিন যুক্তরাষ্ট্রের পূর্ব উপকূলে জন্মগ্রহণ করেন।	E
817	GW4	T124	ব্রুস স্প্রিংস্টিনের দুই স্ত্রীর সন্তান রয়েছে।	N
818	GW4	T124	ব্রুস স্প্রিংস্টিন জ্যাজ সঙ্গীত বাজানোর জন্য পরিচিত।	C
819	GW4	T1947	হিতোশি সাকিমোতো চাবি সহ একটি যন্ত্রে সঙ্গীত লিখতেন।	E
820	GW4	T1947	হিতোশি সাকিমোতো একটি ব্যান্ডের সাথে লাইভ পারফর্ম করেছেন।	N
821	GW4	T1947	হিতোশি সাকিমোতো চল্লিশ বছর ধরে একজন সক্রিয় সঙ্গীতজ্ঞ।	C
822	GW1	T1947	হিতোশি সাকিমোতো ৩০ বছরেরও বেশি সময় ধরে সক্রিয় আছেন।	E
823	GW1	T1947	হিতোশি সাকিমোতো ইলেকট্রনিক অর্গানের চেয়ে সিন্থেসাইজার বাজাতে বেশি পছন্দ করেন।	N
824	GW1	T1947	হিতোশি সাকিমোতো ১৯৬৯ সালের শেষের দিকে জন্মগ্রহণ করেন।	C
825	GW0	T1947	হিতোশি সাকিমোতো বিশ বছরেরও বেশি সময় ধরে অভিনয় করছেন।	E
826	GW0	T1947	হিতোশি সাকিমোতো বেসিক্যাপ লেবেল প্রতিষ্ঠা করেন।	N
827	GW0	T1947	হিতোশি সাকিমোতো কেবল একটি বাদ্যযন্ত্র বাজাতে পারেন।	C
828	GW1	T126	জঁ-ক্লদ ভ্যান ড্যাম ১৯৬০ সালের শরৎকালে জন্মগ্রহণ করেন।	E
829	GW1	T126	জাঁ-ক্লদ ভ্যান ড্যাম কিকবক্সিংয়ের চেয়ে মুই থাই পছন্দ করতেন।	N
830	GW1	T126	জঁ-ক্লদ ভ্যান ড্যাম মার্শাল আর্টস শুরু করার আগে অভিনয় শুরু করেছিলেন।	C
831	GW2	T126	জ্যাঁ-ক্লদ ভ্যান ড্যামের ব্ল্যাক বেল্ট আছে।	E
832	GW2	T126	জঁ-ক্লদ ভ্যান ড্যাম তার পেশাদারী লড়াইয়ের ৮৫% জিতেছেন।	N
833	GW2	T126	জঁ-ক্লদ ভ্যান ড্যাম একজন প্রতিষ্ঠিত অভিনেতা হওয়ার পরে মার্শাল আর্টে জড়িত হন।	C
834	GW4	T126	জঁ-ক্লদ ভ্যান ড্যাম ছয় ফুটের নিচে লম্বা।	E
835	GW4	T126	জঁ-ক্লদ ভ্যান ড্যাম কিকবক্সার হিসেবে অনেক ম্যাচ জিতেছেন।	N
836	GW4	T126	জঁ-ক্লদ ভ্যান ড্যাম মার্শাল আর্ট অনুসরণ করার জন্য অভিনয় বন্ধ করে দেন।	C
837	GW0	T127	জোডি ফস্টার এখন আর তার জন্মনাম দ্বারা পরিচিত নন।	E
838	GW0	T127	জোডি ফস্টারের আলেকজান্দ্রা হেডিসনের সাথে দুটি সন্তান রয়েছে।	N
839	GW0	T127	জোডি ফস্টার ষাট বছরেরও বেশি সময় ধরে অভিনয় করছেন।	C
840	GW9	T127	জোডি ফস্টার (ইংরেজিঃ Jodie Foster) মার্কিন যুক্তরাষ্ট্রের লস অ্যাঞ্জেলেস অঙ্গরাজ্যের লস অ্যাঞ্জেলেসে জন্মগ্রহণকারী মার্কিন অভিনেতা।	E
841	GW9	T127	জোডি ফস্টারের তার সঙ্গী সিডনি বার্নার্ডের সাথে দুটি সন্তান ছিল।	N
842	GW9	T127	বাডি ফস্টার হলেন জোডি ফস্টারের সন্তান।	C
843	GW1	T127	জোডি ফস্টার ৫০ বছরেরও বেশি সময় ধরে চলচ্চিত্রে সক্রিয় রয়েছেন।	E
844	GW1	T127	জোডি ফস্টার তার প্রযোজনার চেয়ে বেশি চলচ্চিত্র পরিচালনা করেছেন।	N
845	GW1	T127	জোডি ফস্টার ১৯৬২ সালের বসন্তে জন্মগ্রহণ করেন।	C
846	GW0	T128	ক্যাথি লি গিফোর্ড তার নিজ শহরের চেয়ে ভিন্ন একটি দেশে জন্মগ্রহণ করেন।	E
847	GW0	T128	ক্যাথি লি গিফোর্ডের জ্যেষ্ঠ সন্তান হলেন কোডি গিফোর্ড।	N
848	GW0	T128	ফ্রাঙ্ক গিফোর্ডের পর পল জনসনকে বিয়ে করেন ক্যাথি লি গিফোর্ড।	C
849	GW14	T128	ক্যাথি টেলিভিশনের সাউন্ড স্টেজে ছিলেন।	E
850	GW14	T128	ক্যাথি ম্যারিল্যান্ডে পল জনসনের সাথে দেখা করেন।	N
851	GW14	T128	ফ্রাঙ্ক ছিলেন ক্যাথির প্রথম স্বামী।	C
852	GW1	T128	ক্যাথি লি গিফোর্ড কমপক্ষে একটি কলেজ ডিগ্রি অর্জন করেছেন।	E
853	GW1	T128	ক্যাসিডি গিফোর্ডের চেয়ে কোডি গিফোর্ডকেই বেশি পছন্দ করেন ক্যাথি লি গিফোর্ড।	N
854	GW1	T128	ক্যাথি লি গিফোর্ড ১৯৫৩ সালের বসন্তে জন্মগ্রহণ করেন।	C
855	GW2	T129	আয়রন ম্যান প্রথম মুক্তি পায় অস্ট্রেলিয়ায়।	E
856	GW2	T129	আয়রন ম্যান অস্ট্রেলিয়ার চেয়ে মার্কিন যুক্তরাষ্ট্রে বেশি আয় করে।	N
857	GW2	T129	আয়রন ম্যান ১. ৫ ঘন্টা লম্বা।	C
858	GW1	T129	আয়রন ম্যানের দৈর্ঘ্য ২ ঘন্টারও বেশি।	E
859	GW1	T129	ম্যাট হলোওয়ে হক অস্টবির চেয়ে আয়রন ম্যানের চিত্রনাট্য বেশি লিখেছেন।	N
860	GW1	T129	আয়রন ম্যান বাজেটের চেয়ে ৫০০ মিলিয়ন ডলার বেশি আয় করেছে।	C
861	GW0	T129	""""" ""আয়রন ম্যান"" ""যুক্তরাষ্ট্রে মুক্তির পূর্বে অস্ট্রেলিয়ায় প্রিমিয়ার হয়।"""	E
862	GW0	T129	আয়রন ম্যান ২০০৮ সালের সর্বোচ্চ আয়কারী চলচ্চিত্র ছিল।	N
863	GW0	T129	আয়রন ম্যানের দৌড়ানোর সময় দুই ঘণ্টার কম।	C
864	GW1	T130	জন জেমস রিকার্ড ম্যাকলয়েড বিংশ শতাব্দীর প্রথম চতুর্থাংশে নোবেল শান্তি পুরস্কার লাভ করেন।	E
865	GW1	T130	জন জেমস রিকার্ড ম্যাকলয়েড সর্বদা স্কটল্যান্ড বা ব্রিটেনে বসবাস করতেন।	N
866	GW1	T130	জন জেমস রিকার্ড ম্যাকলয়েড ১৯৩৫ সালের শরৎকালে মারা যান।	C
867	GW5	T130	জন জেমস রিকার্ড ম্যাকলয়েড বিংশ শতাব্দীতে নোবেল পুরস্কার লাভ করেন।	E
868	GW5	T130	জন জেমস রিকার্ড ম্যাকলয়েড নোবেল পুরস্কার পেয়েছেন ইনসুলিন আবিষ্কারের জন্য।	N
869	GW5	T130	জন জেমস রিকার্ড ম্যাকলয়েড স্কটল্যান্ডের পার্থশায়ারের ক্লুনিতে মারা যান।	C
870	GW2	T130	জন জেমস রিকার্ড ম্যাক্লয়েড ইউরোপে জন্মগ্রহণ করেন।	E
871	GW2	T130	জন জেমস রিকার্ড ম্যাকলয়েড ছিলেন একজন সরাসরি এ ছাত্র।	N
872	GW2	T130	জন জেমস রিকার্ড ম্যাকলয়েড মাত্র ৩০ বছর বয়সে নোবেল পুরস্কার লাভ করেন।	C
873	GW21	T131	স্যান্ড্রা উইল ১৯৮৩ সালের পূর্বে বিবাহিত ছিলেন।	E
874	GW21	T131	হেইলি ডুমন্ড স্যান্ড্রা এর চেয়ে ছোট।	N
875	GW21	T131	১৯৮০ সালের পর আর কেউ বিয়ে করেনি।	C
876	GW3	T131	কিথ ক্যারাডিন ক্যালিফোর্নিয়ায় জন্মগ্রহণ করেন।	E
877	GW3	T131	কিথ ক্যারাডিন ক্যালিফোর্নিয়ায় থাকেন	N
878	GW3	T131	কিথ ক্যারাডিনের কোন সন্তান নেই	C
879	GW1	T131	কিথ ক্যারাডিন ৪৫ বছরেরও বেশি সময় ধরে তার কর্মজীবন চালিয়ে যাচ্ছেন।	E
880	GW1	T131	কিথ ক্যারাডিন একজন গীতিকার হওয়ার চেয়ে অভিনয় করতে বেশি পছন্দ করেন।	N
881	GW1	T131	কিথ ক্যারাডিন ১৯৪৯ সালের বসন্তে জন্মগ্রহণ করেন।	C
882	GW2	T132	ইভান র্যাচেল উড উত্তর আমেরিকার বাসিন্দা।	E
883	GW2	T132	ইভান র্যাচেল উড বাঁশি বাজানোর মাধ্যমে তার কর্মজীবন শুরু করেন।	N
884	GW2	T132	ইভান র্যাচেল উড চার বছর ধরে বিবাহিত ছিলেন।	C
885	GW1	T132	ইভান র্যাচেল উডের ক্যারিয়ার এ পর্যন্ত ২৫ বছর ধরে বিস্তৃত।	E
886	GW1	T132	অবিশ্বস্ততার কারণে ইভান রেচেল উডের বিবাহবিচ্ছেদ হয়।	N
887	GW1	T132	ইভান র্যাচেল উড ১৯৮৭ সালের বসন্তে জন্মগ্রহণ করেন।	C
888	GW4	T132	ইভান র্যাচেল উড মার্কিন যুক্তরাষ্ট্রের পূর্ব উপকূলে জন্মগ্রহণ করেন।	E
889	GW4	T132	অভিনেত্রী ইভান র্যাচেল উড ৯০-এর দশক থেকে কাজ করে আসছেন।	N
890	GW4	T132	ইভান র্যাচেল উড এখনো জেমি বেলকে বিয়ে করেন।	C
891	GW1	T133	জোসেফ স্ট্যালিনের স্থলাভিষিক্ত হন সোভিয়েত ইউনিয়নের নেতা মালেনকোভ।	E
892	GW1	T133	মানুষ একমত যে স্ট্যালিন লেনিনের চেয়ে ভালো নেতা ছিলেন।	N
893	GW1	T133	জোসেফ স্ট্যালিনের একাধিক ডাকনাম ছিল।	C
894	GW4	T133	জোসেফ স্ট্যালিন সোভিয়েত সশস্ত্র বাহিনীতে পদমর্যাদা বাড়াতে সক্ষম হন।	E
895	GW4	T133	দ্বিতীয় বিশ্বযুদ্ধের সময় জোসেফ স্ট্যালিন অনেক লড়াই করেছিলেন।	N
896	GW4	T133	জোসেফ স্ট্যালিন ঠান্ডা যুদ্ধে সেনাবাহিনীতে থেকে যান।	C
897	GW2	T133	জোসেফ স্ট্যালিন দ্বিতীয় বিশ্বযুদ্ধের সময় দায়িত্ব পালন করেছিলেন।	E
898	GW2	T133	জোসেফ স্ট্যালিনের মরদেহ মস্কোর রাস্তায় মিছিল করা হয়।	N
899	GW2	T133	সোভিয়েত ইউনিয়নের মার্শাল থাকাকালীন জোসেফ স্ট্যালিন মারা যান।	C
900	GW2	T134	জো-এল একটি সুপারহিরো সিরিজের একটি চরিত্র।	E
901	GW2	T134	জোর-এল ২০ টিরও বেশি সুপারম্যান কমিক্সে আবির্ভূত হয়েছিল।	N
902	GW2	T134	জোর-এল তার বুদ্ধিমত্তার জন্য পরিচিত নয়।	C
903	GW0	T134	ডিসির পুনর্জন্মে জোর-এল একটি ভিন্ন নামে পরিচিত।	E
904	GW0	T134	Jor-El সুপারম্যানের চেয়ে শক্তিশালী।	N
905	GW0	T134	জোর-এল তার গ্রহের অন্যদের চেয়ে আলাদা প্রজাতি।	C
906	GW1	T134	Jor-El সুপারম্যানের পাশে আছে।	E
907	GW1	T134	জোর-এল অমর।	N
908	GW1	T134	ক্রিপ্টোনাইট জোর-এল এর জন্য একটি বড় সমস্যা।	C
909	GW0	T135	চার্লি কেক একটি পেস্ট্রি যা ইউরোপে উদ্ভূত হয়েছিল।	E
910	GW0	T135	চার্লি কেক ফ্লেকি এবং গরম গরম পরিবেশন করা হয়।	N
911	GW0	T135	চার্লি কেকের প্রধান উপাদান হচ্ছে খেজুর।	C
912	GW7	T135	এটা একটা পেস্ট্রি।	E
913	GW7	T135	তার জন্ম লন্ডনে।	N
914	GW7	T135	খাবারটা মিষ্টি নয়।	C
915	GW4	T135	চার্লি কেক এক ধরনের মিষ্টি খাবার।	E
916	GW4	T135	চার্লি কেকে সবসময় কিসমিস থাকে।	N
917	GW4	T135	চার্লি কেকের উৎপত্তি ফ্রান্সে।	C
918	GW2	T135	চার্লি কেকের উৎপত্তি ইউরোপে।	E
919	GW2	T135	চার্লি কেক ইংল্যান্ডের রানীর প্রিয় কেক।	N
920	GW2	T135	চার্লি কেক সাধারণত কফি দিয়ে উপভোগ করা হয়।	C
921	GW14	T136	ফেডারেশন প্রতিষ্ঠার চার মাস আগে গণভোট অনুষ্ঠিত হয়।	E
922	GW14	T136	আইনসভায় সংখ্যাগরিষ্ঠ মানুষের মাতৃভাষা আরবি।	N
923	GW14	T136	১৯৭২ সালে ফেডারেশনটি বিলুপ্ত হয়।	C
924	GW2	T136	আরব প্রজাতন্ত্র ফেডারেশনের ৩টি সদস্য দেশ ছিল।	E
925	GW2	T136	আরব প্রজাতন্ত্র ফেডারেশনের চতুর্থ সদস্য রাষ্ট্র ছিল।	N
926	GW2	T136	দ্বিতীয় বিশ্বযুদ্ধের পরপরই আরব প্রজাতন্ত্র ফেডারেশন প্রতিষ্ঠিত হয়।	C
927	GW1	T136	আরব প্রজাতন্ত্র ফেডারেশন ১৯৭২ সালে নববর্ষের দিনে প্রতিষ্ঠিত হয়।	E
928	GW1	T136	আরব প্রজাতন্ত্র ফেডারেশন একদিন পুনর্গঠিত হতে পারে।	N
929	GW1	T136	১৯৭৭ সালের বসন্তে আরব প্রজাতন্ত্র ফেডারেশন ভেঙে যায়।	C
930	GW2	T138	জর্জ ফ্রেডরিক ওয়াটস ১৯ শতকে হোপ আঁকেন।	E
931	GW2	T138	জর্জ ফ্রেডরিক ওয়াটস 'হোপের ৮টি সংস্করণ রয়েছে।	N
932	GW2	T138	জর্জ ফ্রেডরিক ওয়াটস 'হোপ অস্ট্রেলিয়ায় অবস্থিত।	C
933	GW4	T138	হোপ (ইংরেজিঃ Hope) ১৮৮৬ সালে নির্মিত একটি শিল্পকর্ম।	E
934	GW4	T138	জর্জ ফ্রেডরিক ওয়াটস ১৮৯৫ সাল পর্যন্ত হোপের উপর কাজ চালিয়ে যান।	N
935	GW4	T138	চিত্রকর্মটি ৫ ফুটের বেশি লম্বা।	C
936	GW1	T138	হোপের ছোট অংশটি ৩ ফুটের বেশি লম্বা।	E
937	GW1	T138	হোপের পরবর্তী সংস্করণগুলি তৈরি করা হয়েছিল কারণ জর্জ ফ্রেডরিক ওয়াটস মূল সংস্করণে সন্তুষ্ট ছিলেন না।	N
938	GW1	T138	এর দৈর্ঘ্য ৫ ফুটের বেশি।	C
939	GW1	T139	জন উইলিয়াম ওয়াটারহাউজ এখনো জীবিত।	E
940	GW1	T139	জন উইলিয়াম ওয়াটারহাউজ দক্ষিণ অস্ট্রেলিয়ায় বসবাস করতেন।	N
941	GW1	T139	সার্স ইনভিডিওসা ৬ ফুটের বেশি চওড়া।	C
942	GW4	T139	সার্স ইনভিডিওসা শিল্পটি ১৮৯২ সালে তৈরি হয়েছিল।	E
943	GW4	T139	সার্স ইনভিডিওসা শিল্পকর্মটি অস্ট্রেলিয়ায় আঁকা হয়েছিল।	N
944	GW4	T139	সার্স ইনভিডিওসা-তে জল ভিত্তিক রঙ ব্যবহার করা হয়েছিল।	C
945	GW2	T139	জন উইলিয়াম ওয়াটারহাউস ১৯ শতকে সার্স ইনভিডিওসা আঁকেন।	E
946	GW2	T139	সার্স ইনভিডিওসা ৩টি মহাদেশে প্রদর্শিত হয়েছে।	N
947	GW2	T139	সার্স ইনভিডিওসা একটি জল রঙের ছবি।	C
948	GW1	T140	কে২-২১বি এর কক্ষীয় পর্যায় (পি) ১০ ডিএর কম।	E
949	GW1	T140	একটি তারার জন্য K2-21b বড়।	N
950	GW1	T140	কে২-২১বি এর আধা-প্রধান অক্ষ ০৮ এইউ এর চেয়ে বড়।	C
951	GW3	T140	সৌরজগতের বাইরে ঘুরছে কে২-২১বি	E
952	GW3	T140	কে২-২১বি তার নিজের সূর্যকে কেন্দ্র করে আবর্তিত হয় এবং এর নিজস্ব সৌরজগৎ রয়েছে।	N
953	GW3	T140	এক সপ্তাহের কম সময়ে কে২-২১বি কক্ষপথ অতিক্রম করেছে	C
954	GW4	T140	বহির্গ্রহ K2-21b ঘূর্ণায়মান আকারে ০. ১ AU এর চেয়ে কম।	E
955	GW4	T140	বহির্গ্রহ কে২-২১বি অদ্ভুত হওয়ার জন্য পরিচিত নয়।	N
956	GW4	T140	বহির্গ্রহ কে২-২১বি তার মূল নক্ষত্রকে আবর্তন করতে দশ দিনের বেশি সময় নেয়।	C
957	GW3	T141	ব্রিজপোর্ট, কানেকটিকাট উপকূলের কাছাকাছি অবস্থিত এবং এর উচ্চতা ১ মিটার।	E
958	GW3	T141	ব্রিজপোর্ট, কানেকটিকাটে অনেক বাণিজ্য পথ রয়েছে।	N
959	GW3	T141	ব্রিজপোর্ট, কানেকটিকাট একটি শুষ্ক এবং পাহাড়ী এলাকা।	C
960	GW4	T141	ব্রিজপোর্ট কানেকটিকাট সীল স্তরের খুব কাছাকাছি।	E
961	GW4	T141	ব্রিজপোর্ট কানেকটিকাট শহরে তার আকারের জন্য প্রচুর পানি রয়েছে।	N
962	GW4	T141	ব্রিজপোর্ট কানেকটিকাট শহরটি ২০ বর্গমাইল এলাকা জুড়ে বিস্তৃত।	C
963	GW9	T141	কানেকটিকাটের ব্রিজপোর্টের মোট ভূমির এক চতুর্থাংশেরও কম এলাকা জুড়ে পানি রয়েছে।	E
964	GW9	T141	ব্রিজপোর্ট, কানেকটিকাটের উচ্চতা নিউ ইয়র্ক শহরের সমান।	N
965	GW9	T141	কানেকটিকাটের মোট আয়তন ১৬. ০ বর্গ মাইল।	C
966	GW2	T142	স্যার জন হ্যারিংটন ইউরোপে জন্মগ্রহণ করেন।	E
967	GW2	T142	স্যার জন হ্যারিংটনের ৮ পুত্র ছিল।	N
968	GW2	T142	১৮ বছর বয়সে স্যার জন হ্যারিংটন তার স্ত্রীকে বিয়ে করেন।	C
969	GW4	T142	স্যার জন হ্যারিংটন যুক্তরাজ্যের অধিবাসী ছিলেন।	E
970	GW4	T142	স্যার জন হ্যারিংটন তাঁর সমগ্র জীবন ইংল্যান্ডে অতিবাহিত করেন।	N
971	GW4	T142	স্যার জন হ্যারিংটনের একাধিক স্ত্রী ছিল।	C
972	GW1	T142	স্যার জন হ্যারিংটন রাণীর নাইটহুড খেতাব পেয়েছিলেন।	E
973	GW1	T142	জন হ্যারিংটন ইসাবেলা মারখামের চেয়ে জন হ্যারিংটনকে বেশি ভালোবাসতেন।	N
974	GW1	T142	স্যার জন হ্যারিংটন ষোড়শ শতাব্দীতে জীবিত ছিলেন।	C
975	GW1	T143	জেমস ম্যাটিস সম্ভবত অত্যন্ত সুসজ্জিত একজন মেরিন ছিলেন।	E
976	GW1	T143	জেমস ম্যাটিস মার্কিন যৌথ বাহিনী কমান্ডের সাথে তার কর্মজীবন শেষ করেন।	N
977	GW1	T143	জেমস ম্যাটিস ৪৫ বছরেরও বেশি সময় সামরিক বাহিনীতে কর্মরত ছিলেন।	C
978	GW4	T143	২০১৩ সাল থেকে জিম ম্যাটিস সেনাবাহিনীতে কর্মরত ছিলেন।	E
979	GW4	T143	ইরাক যুদ্ধের নিয়ন্ত্রণ ছিল জেমস ম্যাটিসের হাতে।	N
980	GW4	T143	জেমস ম্যাটিস ১৯৯০-এর দশকে সেনাবাহিনীতে কাজ শুরু করেন।	C
981	GW2	T143	মার্কিন সেনাবাহিনীতে কর্মরত ছিলেন জেমস ম্যাটিস।	E
982	GW2	T143	জেনারেল জেমস ম্যাটিস।	N
983	GW2	T143	জেমস ম্যাটিস ৪০০ জনের বেশি মৃত্যুর জন্য দায়ী ছিলেন।	C
984	GW0	T145	পাঁচ বছরেরও কম সময় আগে জেনিফার অ্যানিস্টনকে বিয়ে করেন জাস্টিন থেরক্স।	E
985	GW0	T145	জাস্টিন থেরক্স বেনিংটন কলেজ থেকে স্নাতক সম্পন্ন করেন।	N
986	GW0	T145	জাস্টিন থেরক্স মন্টানার প্রকৌশলী।	C
987	GW19	T145	বিবাহবিচ্ছেদ চূড়ান্ত হওয়ার আগে জাস্টিন থেরক্স তার বর্তমান সঙ্গীর সাথে জড়িত হয়ে পড়েন।	E
988	GW19	T145	জাস্টিন থেরক্স ওয়াশিংটন, ডি. সি.-তে বড় হয়েছেন।	N
989	GW19	T145	জাস্টন থেরক্স সম্প্রতি তার ৫০তম জন্মদিন উদযাপন করেছেন।	C
990	GW3	T145	জাস্টিন থেরক্স বিয়ে করেছেন জেনিফার অ্যানিস্টনকে।	E
991	GW3	T145	জাস্টিন থেরক্স ল্যাটিনো।	N
992	GW3	T145	জাস্টিন থেরক্স একজন ডাক্তার।	C
993	GW2	T147	ক্যাবারেটের দৃশ্য বর্তমানে ইউরোপে অবস্থিত।	E
994	GW2	T147	ক্যাবেরেট দৃশ্যে বেশিরভাগ নীল এবং হলুদ রঙ থাকে।	N
995	GW2	T147	ক্যাবারে সিন পেইন্টিংয়ে দ্বিতীয় বিশ্বযুদ্ধের দৃশ্য চিত্রিত হয়েছে।	C
996	GW1	T147	ক্যাবারে দৃশ্যটি সবচেয়ে চওড়া বিন্দুতে ২ ফুটের কম প্রশস্ত।	E
997	GW1	T147	ক্যাবারে সিন সালভাদর ডালির প্রিয় চিত্রগুলির মধ্যে একটি ছিল।	N
998	GW1	T147	ক্যাবারে দৃশ্য বিংশ শতাব্দীর মাঝামাঝি সময়ে আঁকা হয়েছিল।	C
999	GW4	T147	ক্যাবারে দৃশ্য একটি শিল্পকর্ম যা ১৯২২ সালে আঁকা হয়েছিল।	E
1000	GW4	T147	শিল্পী সালভাদর দালি ক্যাবারে দৃশ্যে কয়েক বছর অতিবাহিত করেন।	N
1001	GW4	T147	ক্যাবরে দৃশ্য একটি ভাস্কর্য।	C
1002	GW0	T148	জিন, ভিটাগ্রাফ কুকুর একশ বছর আগে মারা গেছে।	E
1003	GW0	T148	জিন, ভিটাগ্রাফ কুকুর ছিল লরেন্স ট্রিম্বলের একমাত্র পোষা প্রাণী।	N
1004	GW0	T148	জিন, ভিটাগ্রাফ কুকুর মাত্র পাঁচ বছর কাজ করেছে।	C
1005	GW1	T148	জিন, ভিটাগ্রাফ কুকুর বিংশ শতাব্দীর প্রথম দিকে জন্মগ্রহণ করে।	E
1006	GW1	T148	হলিউডের একটি শুটিংয়ের সময় ভিটাগ্রাফ ডগ জিন মারা যান।	N
1007	GW1	T148	জিন, ভিটাগ্রাফ কুকুর, ১৫ বছর বয়সে মারা যান।	C
1008	GW3	T148	জিন, ভিটাগ্রাফ ডগ পুরোনো আমেরিকান চলচ্চিত্রে একজন মহিলা কুকুর অভিনেতা ছিল	E
1009	GW3	T148	জিন, ভিটাগ্রাফ ডগ লরেন্স ট্রিম্বলের সাথে চলচ্চিত্রে কাজ করেছেন	N
1010	GW3	T148	জিন, ভিটাগ্রাফ কুকুর ছিল একটি গোল্ডেন রিট্রিভার যা সার্কাসে কাজ করে	C
1011	GW1	T150	ফ্যাটস ডমিনো ২০১৭ সালের শরতে মারা যান।	E
1012	GW1	T150	ফ্যাটস ডমিনো তার ডাকনামগুলো পছন্দ করতো।	N
1013	GW1	T150	ফ্যাটস ডমিনো ১৯২৮ সালের শরৎকালে জন্মগ্রহণ করেন।	C
1014	GW2	T150	ফ্যাটস ডমিনো ছিলেন একজন আমেরিকান।	E
1015	GW2	T150	ফটস ডমিনোর ৬ পুত্র ও ২ কন্যা ছিল।	N
1016	GW2	T150	ফটস ডমিনো তার স্ত্রীর আগেই মারা যান।	C
1017	GW0	T150	ফ্যাটস ডমিনো দশ বছরেরও বেশি সময় আগে মারা গেছে।	E
1018	GW0	T150	ফ্যাটস ডমিনো রক অ্যান্ড রোলের স্রষ্টা ছিলেন।	N
1019	GW0	T150	ফ্যাটস ডমিনো হচ্ছে শিল্পীর আসল নাম।	C
1020	GW0	T151	জোয়ান জেট চল্লিশ বছরেরও বেশি সময় ধরে পারফর্ম করছেন।	E
1021	GW0	T151	ব্ল্যাকহার্ট জোয়ান জেটের ব্যক্তিগত রেকর্ড লেবেল।	N
1022	GW0	T151	অভিনয় করার সময় জোয়ান জেট তার আসল পদবি ব্যবহার করেন।	C
1023	GW2	T151	জোয়ান জেট একটি তারের বাদ্যযন্ত্র বাজাতে পারেন।	E
1024	GW2	T151	জোয়ান জেট এখনও ভ্রমণ করছেন।	N
1025	GW2	T151	জোয়ান জেটের ১৮টি অ্যালবাম রয়েছে।	C
1026	GW1	T151	জোয়ান জেট ৪৫ বছরেরও বেশি সময় ধরে কাজ করছেন।	E
1027	GW1	T151	জোয়ান জেট তার মৃত্যুর আগ পর্যন্ত গান তৈরি করে যাবেন।	N
1028	GW1	T151	জোয়ান জেট ওয়েস্ট কোস্টে জন্মগ্রহণ করেন।	C
