	annotater_id	table_id	hypothesis	label
654	GW0	T546	বেনি ব্লাঙ্কো আছিল চাৰ্কাছৰ প্ৰাথমিক প্রযোজক।	N
655	GW0	T546	চাৰ্কাছ এটা ষ্টুডিঅ 'ত ৰেকৰ্ড কৰা হৈছিল।	C
656	GW4	T546	""""" ""চাৰ্কাছ"" ""অ্যালবামটো ২০০৮ চনৰ শীতকালত মুকলি কৰা হৈছিল।"""	E
657	GW4	T546	""""" ""চাৰ্কাছ"" ""নামৰ এলবামে ইয়াত বহুতো পপ 'প থকাৰ বাবে পৰিচিত।"""	N
658	GW4	T546	চাৰ্কাছ এলবামৰ দৈৰ্ঘ্য এক ঘণ্টাতকৈ অধিক।	C
659	GW1	T546	চাৰ্কাছ চলোৱাৰ সময় ৩০ মিনিট আৰু ১ ঘণ্টাৰ মাজত।	E
660	GW1	T546	সাৰ্কাছৰ সৰ্বাধিক কাম কৰা প্রযোজক হ 'ল ড০ লুক।	N
661	GW1	T546	""""" ""চাৰ্কাচ"" ""২০০৮ৰ বসন্তত মুকলি কৰা হৈছিল।"""	C
662	GW0	T103	যোজোৰ জন্ম আমেৰিকাৰ উত্তৰ-পূৰ্বাঞ্চলত হৈছিল।	E
663	GW0	T103	জোজো ইণ্টাৰস্কোপত তেওঁৰ প্ৰথম এলবাম মুকলি কৰিছিল।	N
664	GW0	T103	জোজো চল্লিশ বছৰতকৈ অধিক সময়ৰ পৰা পৰিৱেশন কৰি আছে।	C
665	GW1	T103	জোজোৰ ২০ বছৰতকৈ অধিক সময় ধৰি এক সক্ৰিয় সংগীতৰ জীৱন আছিল।	E
666	GW1	T103	হিপ-হপ সংগীত প্ৰস্তুত কৰাটো জোজোজোৰ অধিক ভাল লাগে।	N
667	GW1	T103	জোজো ১৯৯০ চনৰ গ্ৰীষ্মকালত জন্ম হৈছিল।	C
668	GW6	T103	জোজো এগৰাকী শিশু শিল্পী আছিল।	E
669	GW6	T103	জোজো কেৱল চাৰিটা সংগীত শৈলীৰ ভিতৰত এটা প্ৰদৰ্শন কৰিছিল।	N
670	GW6	T103	জোজোৰ জন্ম হৈছিল মাছেচুচেটছত শীতকালত।	C
671	GW4	T2031	এই ৰেকৰ্ডটো ১৯৮২ চনৰ গ্ৰীষ্মকালত মুকলি কৰা হৈছিল।	E
672	GW4	T2031	অ্যালবামটো মিউনিখ জাৰ্মানীৰ বাহিৰত ৰেকৰ্ড কৰা হৈছিল।	N
673	GW4	T2031	অ্যালবামখন ক্ল্যাচিকেল সংগীতৰ সম্পূৰ্ণ ৰূপ লাভ কৰিছে।	C
674	GW1	T2031	হট স্পেছ সম্পূৰ্ণৰূপে ইউৰোপীয়ান ষ্টুডিঅ 'সমূহত ৰেকৰ্ড কৰা হৈছিল।	E
675	GW1	T2031	বেণ্ডৰ শৈল্পিক ভিন্নতাৰ বাবে হট স্পেচৰ ৰেকৰ্ডিংয়ে ৯ মাহ লৈছিল।	N
676	GW1	T2031	হট স্পেইচ ১৯৮২ চনত মুকলি কৰা হৈছিল।	C
677	GW0	T2031	হট স্পেচ ১৯৮২ চনৰ বসন্তত মুকলি কৰা হৈছিল।	E
678	GW0	T2031	""""" ""হট স্পেছ"" ""ৰ প্ৰযোজনা কৰিছিল ডেভিড বউই, মিউনিখত থকা অৱস্থাত।"""	N
679	GW0	T2031	উষ্ণ স্থানৰ দৈৰ্ঘ্য ৪০ মিনিটতকৈ কম।	C
680	GW1	T107	১৯০৮ চনৰ বসন্তত জেমছ অলিভাৰৰ মৃত্যু হয়।	E
681	GW1	T107	জেমছ অলিভাৰে এগৰাকী উদ্ভাবকৰ পৰিৱৰ্তে এগৰাকী উদ্যোগপতি হিচাপে পৰিচিত হ 'বলৈ বাছি লৈছিল।	N
682	GW1	T107	১৮২৩ চনৰ শীতকালত জেমছ অলিভাৰৰ জন্ম হৈছিল।	C
683	GW2	T107	আমেৰিকাৰ জেমছ অলিভাৰৰ মৃত্যু হৈছিল।	E
684	GW2	T107	জেমস অলিভাৰৰ ৫ টা সন্তান আছিল।	N
685	GW2	T107	জেমছ অলিভাৰ আছিল ইংৰাজী।	C
686	GW4	T107	জেমস অলিভাৰ যুক্তৰাজ্যত জন্ম হৈছিল।	E
687	GW4	T107	জেমস অলিভাৰে আমেৰিকা যুক্তৰাষ্ট্ৰলৈ প্ৰৱেশ কৰিছিল।	N
688	GW4	T107	জেমস অলিভাৰ এগৰাকী রসায়নবিদ হিচাপে পৰিচিত আছিল।	C
689	GW1	T108	১৯ শতিকাৰ মাজত ইছাবেল্লাৰ ছবি আঁকা হৈছিল।	E
690	GW1	T108	জন এভাৰেট মিলাইচে ইছাবেল্লাক তেওঁৰ সৰ্বোৎকৃষ্ট চিত্ৰ হিচাপে বিবেচনা কৰিছিল।	N
691	GW1	T108	ইছাবেলাৰ দীঘল দিশ পাঁচ ফুটাৰতকৈ অধিক দীঘল।	C
692	GW0	T108	ইছাবেল্লাক ইংলেণ্ডৰ এটা সংগ্ৰহালয়ত চাব পাৰি।	E
693	GW0	T108	ইছাবেলা হ 'ল জন এভাৰেট মিলাইছৰ শেষ ছবি	N
694	GW0	T108	""""" ""ইছাবেলা"" ""চিত্ৰখন সপ্তদশ শতাব্দীত ৰঙ কৰা হৈছিল।"""	C
695	GW7	T108	তেওঁৰ জন্ম ১৮৪৯ চনত হৈছিল।	E
696	GW7	T108	তেওঁ এটা গেলেৰিৰ মালিক আছিল।	N
697	GW7	T108	কেনভাছত তেওঁ পানী ব্যৱহাৰ কৰিছিল	C
698	GW4	T108	ইছাবেল্লাৰ ছবি আঁকিবলৈ বহু বছৰ লাগিল।	N
699	GW2	T545	European মহাদেশত 'ক্লিন বেণ্ডিট' গঠন কৰা হৈছিল।	E
700	GW2	T545	ক্লিন বেণ্ডিটে আৰম্ভণিৰ পৰা বছৰত দুবাৰ ভ্ৰমণ কৰিছে।	N
701	GW2	T545	Clean Bandit 1990 ৰ পৰা এটা দল হৈ আছে।	C
702	GW4	T545	ক্লীন বেণ্ডিট যুক্তৰাজ্যত গঠন কৰা হৈছিল।	E
703	GW4	T545	ক্লিন বেণ্ডিট বহুত ডান্স সংগীত বজোৱাৰ বাবে পৰিচিত।	N
704	GW4	T545	ক্লিন বেণ্ডটো ২০০৬ চনৰ পৰা পৰিৱেশ কৰি আহিছে।	C
705	GW1	T545	ক্লীন বেণ্ডিট ইউৰোপত গঠন কৰা হৈছিল।	E
706	GW1	T545	ক্লীন বেণ্ডিটে ব্ল্যাক বটাৰৰ পৰিৱৰ্তে আটলান্টিক মহাসাগৰত সংগীতৰ প্ৰতি অধিক আগ্ৰহী আছিল।	N
707	GW1	T545	ক্লিন বেণ্ডিটে ১৫ বছৰতকৈ অধিক সময়ৰ পৰা সেই নামেৰে সংগীত নিৰ্মাণ কৰি আহিছে।	C
708	GW1	T2014	পূব উপকূলত হুটি আৰু ব্লোফিছ গঠন কৰা হৈছিল।	E
709	GW1	T2014	হুটি আৰু ব্লোফিছ ভেংগাৰ্ডৰ পৰিৱৰ্তে আটলান্টিক ৰেকৰ্ড লেবেলৰ প্ৰয়োজন কৰে।	N
710	GW1	T2014	হুটি আৰু ব্লোফিছে ২০ বছৰতকৈ কম সময়ৰ পৰা সংগীত নিৰ্মাণ কৰিছে।	C
711	GW0	T2014	Hootie & The Blowfish এ পৰিৱেশনৰ পৰা ১০ বছৰ হেইটছ লৈছিল।	E
712	GW0	T2014	Hootie & The Blowfish প্ৰথমে Vangard ৰেকৰ্ডৰ সৈতে স্বাক্ষৰ কৰা হৈছিল।	N
713	GW0	T2014	১৯৯০ চনত হুটি এণ্ড দি ব্লোফিছ নামৰ এখন মাছ প্ৰতিষ্ঠা কৰা হৈছিল।	C
714	GW2	T2014	দক্ষিণ আমেৰিকাৰ হুটি আৰু ব্লোফিছৰ গঠন	E
715	GW2	T2014	Hootie & The Blowfish ২০০০ চনত ইউৰোপ ভ্ৰমণ কৰিছিল।	N
716	GW2	T2014	Hootie & The Blowfish play Jazz সংগীত।	C
717	GW7	T2014	তেওঁলোকে দক্ষিণ কেৰোলিনাত আৰম্ভ কৰিছিল।	E
718	GW7	T2014	তেওঁলোক এতিয়াও ভ্ৰমণ কৰি আছে	N
719	GW7	T2014	তেওঁলোকৰ বিচ্ছেদ হ 'ল	C
720	GW2	T114	ইভোলভেৰ ৰেকৰ্ড কৰিবলৈ কেইবাটাও মাহ লাগিল।	E
721	GW2	T114	ইভলভে ইয়াৰ বিতর্কিত গীতসমূহৰ বাবে পৰিচিত।	N
722	GW2	T114	ডেথ মেটেলৰ দৃশ্যত ইভোল্ভ ভালদৰে পৰিচিত।	C
723	GW1	T114	""""" ""Evolve"" ""২০১৭ চনৰ গ্ৰীষ্মকালত মুকলি কৰা হৈছিল।"""	E
724	GW1	T114	Joel Little-এ John Hill-ৰ তুলনাত Evolve প্ৰযোজনা কৰিবলৈ অধিক প্ৰচেষ্টা কৰিছিল।	N
725	GW1	T114	ইভোলভেৰ ৰেকৰ্ড কৰিবলৈ কেৱল কেইবাটাও মাহ লাগিল।	C
726	GW14	T114	এই এলবামটো ৮ মাহত ৰেকৰ্ড কৰা হৈছিল।	E
727	GW14	T114	জোয়েল লিটল আৰু জন হিল ইজনে সিজনক চিনি পায়।	N
728	GW14	T114	অ্যালবামটো ৰেকৰ্ড কৰাৰ ২ বছৰ পিছত মুকলি কৰা হৈছিল।	C
729	GW3	T115	১৯৭০ চনত ফ্লেটউড ম্যাক মুক্তি পাইছিল।	E
730	GW3	T115	কিথ ওলছেনে ফ্লিটউড ম্যাকত বেছিভাগ ধন বিনিয়োগ কৰিছিল।	N
731	GW3	T115	ফ্লীটউড Mac ৰ দৈৰ্ঘ্য আছিল ৬০ মিনিট।	C
732	GW1	T115	ফ্লেটউড ম্যাক ১৯৭৫ চনত স্বাধীনতা দিৱসৰ একেই মাহত মুকলি কৰা হৈছিল।	E
733	GW1	T115	ফ্লেটউড ম্যাক প্ৰায় কেলিফৰ্ণিয়াৰ ভেন নুয়েছৰ সাউণ্ড চিটি ষ্টুডিঅ 'ত ৰেকৰ্ড কৰা হোৱা নাছিল।	N
734	GW1	T115	ফ্লীটউড ম্যাক নামৰ এলবামে এক ঘণ্টাতকৈ অধিক সময় ধৰি চলি আছে।	C
735	GW0	T115	ফ্লীটউড মেক এলবাম ১৯৭৫ চনৰ গ্ৰীষ্মকালত মুকলি কৰা হৈছিল।	E
736	GW0	T115	ফ্লেটউড ম্যাক ৩০ দিনতকৈ কম সময়ত ৰেকৰ্ড কৰা হৈছিল।	N
737	GW0	T115	কিথ অলছেনে ফ্লিটউড ম্যাকৰ একমাত্ৰ প্ৰযোজক।	C
738	GW2	T116	বিপৰীত দিশত পতন কেৱল ২১ শতিকাতেই সক্ৰিয় হৈ আছে।	E
739	GW2	T116	বিপৰীত পৰ্যায়ত পৰ্যায়ত পৰ্যটন আৰম্ভ হোৱাৰ পৰা এটা বছৰত ২ টা কনচাৰ্ট ভ্ৰমণ কৰিছে।	N
740	GW2	T116	বিপৰীত ক্ষেত্ৰত হ্ৰাস হোৱাটো ২ টা লেবেলত ৰেকৰ্ড কৰা হৈছে।	C
741	GW1	T116	বিপৰীত ক্ষেত্ৰত পতন ১০ বছৰতকৈ অধিক সময় ধৰি এটা বেণ্ড হৈ আছে।	E
742	GW1	T116	বিপৰীত অৱস্থাত পৰি যোৱা সংগীতক গ্লাম মেটাল সংগীততকৈ অধিক ৰেপকোৰ সংগীত বুলি কোৱা যায়।	N
743	GW1	T116	বিপৰীত দিশত পৰাস্ত হোৱাটো আন কেইবাটাও কাৰ্য্যৰ সৈতে জড়িত।	C
744	GW4	T116	ফলিং ইন ৰিভাৰ্ছ (ইংৰাজীঃ Falling in Reverse) হৈছে আমেৰিকাৰ এটা দল।	E
745	GW4	T116	বিপৰীত ক্ষেত্ৰত পতন সাধাৰণতে ভারী ৰোক সংগীতৰ বাবে পৰিচিত।	N
746	GW4	T116	""""" ""ফলিং ইন ৰিভাৰ্ছ"" ""নামৰ বেণ্ড ১৯৮০ ৰ পৰা একেলগে বজাই আহিছে।"""	C
747	GW2	T117	ৰেকৰ্ডিং আৰম্ভ হোৱাৰ এক বছৰতকৈ অধিক সময়ৰ পিছত প্ৰব্ৰজন অন মেইন ছেণ্ট মুক্ত কৰা হৈছিল।	E
748	GW2	T117	এক্সাইল অন মেইন চেইন্ট (ইংৰাজীঃ Exile on Main St) হ 'ল দ্য ৰোলিং ষ্টোনছৰ দ্বাদশ অ্যালবাম।	N
749	GW2	T117	মেইন ছেইন্টত প্ৰৱেশ ৫৭ মিনিট দৈৰ্ঘ্য।	C
750	GW4	T117	এক্সাইল অন মেইন ছেণ্ট (ইংৰাজীঃ Exile on Main St) হৈছে ১৯৭২ চনৰ বসন্তত প্ৰকাশ হোৱা এটা এলবাম।	E
751	GW4	T117	""""" ""Exile on Main St"" ""অ্যালবামটো সম্পূৰ্ণৰূপে ল 'চ এঞ্জেলছত ৰেকৰ্ড কৰা হৈছিল।"""	N
752	GW4	T117	""""" ""Exile on Main St"" ""নামৰ এলবমটো ১ ঘন্টাতকৈ কম দৈৰ্ঘ্যত প্ৰকাশ পাইছে।"""	C
753	GW1	T117	মেইন ছেণ্টত প্ৰৱেশ কৰিবলৈ এক ঘণ্টাতকৈ অধিক সময় লাগে।	E
754	GW1	T117	Exile on Main St ৰ অধিকাংশ ৰেকৰ্ডিং LA ৰ Sunset Sound Recorders ত কৰা হৈছিল।	N
755	GW1	T117	Exile on Main St. ১৯৭২ চনত মুক্তি পাইছিল।	C
756	GW2	T118	জন ৱেইন গেচিয়ে ২ ডজনতকৈ অধিক লোকক হত্যা কৰিছিল।	E
757	GW2	T118	জন ৱেইন গেচিৰ নিজৰ জেলখানা আছে।	N
758	GW2	T118	জন ৱেইন গেচিৰ বয়স ৫০ বছৰতকৈ অধিক।	C
759	GW0	T118	১৯৭৮ চনৰ শীতকালত জন ৱেইন গেচিক বন্দী কৰা হৈছিল।	E
760	GW0	T118	১৯৭৪ চনত John Wayne Gacy-ই তেওঁৰ অধিকাংশ লোকক হত্যা কৰিছিল।	N
761	GW0	T118	১৯৮০ চনত জন ৱেইন গেচিক জেলত বন্দী কৰা হৈছিল।	C
762	GW1	T118	১৯৭৮ চনত জন ৱেইন গেচিক গ্ৰেপ্তাৰ কৰা হৈছিল।	E
763	GW1	T118	John Wayne Gacy-ই কেৱল ইলিনয়েছত লোকসকলক হত্যা কৰিছিল।	N
764	GW1	T118	জন ৱেইন গেচি ১৯৭৮ চনৰ গ্ৰীষ্মকালত তেওঁৰ শেষ অপৰাধ সংঘটিত কৰিছিল।	C
765	GW1	T119	বিয়ুন বেক-হিয়ুন ফেচন আৰু সংগীতৰ জৰিয়তে ধন কমা লৈছে।	E
766	GW1	T119	ব্যুন বেক-হিয়ুন কেৱল দক্ষিণ কোৰিয়াত জনপ্ৰিয়।	N
767	GW1	T119	ব্যুন বেক-হিউনৰ জন্ম হৈছিল ১৯৯২ চনত।	C
768	GW0	T119	বিয়ুন বেক-হিয়ুন মহাবিদ্যালয়ৰ শিক্ষা গ্ৰহণ কৰিছিল।	E
769	GW0	T119	বিয়ুন বেক-হিউনে কেইবাটাও চলচিত্ৰত অভিনয় কৰিছে।	N
770	GW0	T119	বিয়ুন বেক-হিয়ুন হেভি মেটেল গান কৰাৰ বাবে পৰিচিত।	C
771	GW2	T119	বিয়ুন বেক-হিয়ুন এছিয়াত জন্ম হৈছিল।	E
772	GW2	T119	বিয়ুন বেক-হিয়ুন এগৰাকী গায়ক হোৱাৰ পূৰ্বে এগৰাকী মডেল আছিল।	N
773	GW2	T119	বিয়ুন বেক-হিয়ুন ৩০ বছৰতকৈ অধিক সময়ৰ পৰা এগৰাকী গায়ক হৈ আছে।	C
774	GW4	T576	ক্ৰিষ্টোফাৰ নোলানৰ জন্ম হৈছিল যুক্তৰাষ্ট্ৰত।	E
775	GW4	T576	ক্ৰিষ্টোফাৰ নোলানে লণ্ডনৰ বিশ্ববিদ্যালয় কলেজৰ পৰা স্নাতকোত্তৰ ডিগ্ৰী লাভ কৰে।	N
776	GW4	T576	১৯৭০ চনৰ পৰা ছবিখনৰ পৰিচালক হিচাপে কাম কৰি আহিছে ক্ৰিষ্টোৰ নোলান।	C
777	GW2	T576	ক্ৰিষ্টোফাৰ নোলানৰ জন্ম হৈছিল ইউৰোপত।	E
778	GW2	T576	ক্ৰিষ্টোফাৰ নোলেনে লণ্ডনৰ বিশ্ববিদ্যালয়ত অভিনয়ৰ শিক্ষা গ্ৰহণ কৰিছিল।	N
779	GW2	T576	ক্ৰিষ্টোফাৰ নোলানৰ ৪ জন পুত্ৰ আছে।	C
780	GW1	T576	ক্ৰিষ্টোফাৰ নোলান প্ৰায় ৩০ বছৰ ধৰি চলচ্চিত্ৰ ব্যৱসায়ত সক্ৰিয় হৈ আছে।	E
781	GW1	T576	ক্ৰিষ্টোফাৰ নোলানৰ আন এটা সন্তান হ 'ব।	N
782	GW1	T576	ক্ৰিষ্টোফাৰ নোলানৰ জন্ম হৈছিল ১৯৭০ চনত।	C
783	GW1	T121	Buffy the Vampire Slayer Season Ten-ক সম্পূৰ্ণৰূপে মুক্ত কৰিবলৈ ২ বছৰতকৈ অধিক সময় লাগিল।	E
784	GW1	T121	Buffy the Vampire Slayer Season Ten প্ৰকৃততে নিৰ্ধাৰিত সময়তকৈ অধিক সময় লৈছিল মুক্তি পাবলৈ।	N
785	GW1	T121	Buffy the Vampire Slayer Season Ten এটা টিভি প্ৰদৰ্শন আছিল।	C
786	GW9	T121	""""" ""Buffy the Vampire Slayer Season Ten"" ""-ৰ প্ৰকৃত প্ৰযোজনা আছিল দুবছৰৰ অধিক সময়।"""	E
787	GW9	T121	Buffy the Vampire Slayer Season Ten-ত এটাতকৈ অধিক হত্যাকাৰী উপস্থিত আছিল।	N
788	GW9	T121	Buffy the Vampire Slayer Season Ten গ্ৰীষ্মকালত প্ৰকাশ কৰা আৰম্ভ কৰিছিল।	C
789	GW4	T121	Buffy the Vampire Slayer Season Ten এটা কমিক আছিল য 'ত ৩০ টা সংখ্যা আছিল।	E
790	GW4	T121	কমিক Buffy the Vampire Slayer Season Ten প্ৰতি মাহতে প্ৰকাশ পোৱা গৈছিল।	N
791	GW4	T121	কমিক Buffy the Vampire Slayer Season Ten মাৰ্ভেল কমিকছ দ্বাৰা প্ৰকাশ কৰা হৈছিল।	C
792	GW4	T1962	নিউ জাৰ্ছিৰ হোবোকেন মাত্ৰ ৮ মিটাৰ উচ্চতাত অৱস্থিত।	E
793	GW4	T1962	নিউ জাৰ্ছিৰ হোবোকেন অঞ্চলটোৰ বেছিভাগেভাগ অঞ্চল ভূমিৰে পৰিপূৰ্ণ।	N
794	GW4	T1962	নিউ জাৰ্চি (ইংৰাজীঃ New Jersey) হৈছে নিউজাৰ্সী ৰাজ্যৰ বৃহত্তম অঞ্চলসমূহৰ ভিতৰত এটা।	C
795	GW1	T1962	নিউ জাৰ্ছিৰ হোবোকেন ২. ৫ বৰ্গ মাইলতকৈ সৰু।	E
796	GW1	T1962	অন্যান্য চহৰসমূহৰ তুলনাত নিউ জাৰ্ছিৰ হোবোকেনত পানী বহুত আছে।	N
797	GW1	T1962	নিউ জাৰ্ছিৰ হোবোকেন জিলাৰ ৪০ শতাংশতকৈ অধিক অঞ্চলত পানী প্ৰৱেশ কৰে।	C
798	GW3	T1962	নিউ জাৰ্ছিৰ হোবোকেন জিলাত ৩০০০ বৰ্গ কিলোমিটাৰতকৈ অধিক ভূমি আছে।	E
799	GW3	T1962	হোবোকেন (ইংৰাজীঃ Hoboken) হৈছে নিউ জাৰ্ছিৰ এটা উপকূলীয় নগৰ।	N
800	GW3	T1962	নিউ জাৰ্ছিৰ হোবোকেনত কোনো জল ভঁৰাল নাই।	C
801	GW4	T123	১৯৫০ চনত ক্ৰীষ্ট অৱ ছেইন্ট জন অৱ দ ক্ৰছ আঁকা হৈছিল।	E
802	GW4	T123	ক্ৰীষ্ট অৱ ছেইন্ট জন অৱ দ্য ক্ৰছ চিত্ৰখন যুক্তৰাষ্ট্ৰত ৰঙ কৰা হৈছিল।	N
803	GW4	T123	ক্ৰীষ্ট অৱ ছেইন্ট জন অৱ দ ক্ৰোচ ছবিখনত পানী ভিত্তিক পেইন্ট ব্যৱহাৰ কৰা হৈছিল।	C
804	GW1	T123	২০ শতিকাৰ মাঝামাঝি সময়ত ক্ৰোছৰ ছেইন্ট জনৰ খ্ৰীষ্টৰ ছবি আঁকা হৈছিল।	E
805	GW1	T123	ডালীয়ে কেল্ভিংৰোভ আর্ট গেলেৰি আৰু মিউজিয়ামলৈ ক্ৰোছৰ ছেইন্ট জন (Christ of the Cross) দান কৰিছিল।	N
806	GW1	T123	ক্ৰীষ্ট অৱ ছেইন্ট জন অৱ ক্ৰছৰ দীঘল পাৰ্শ্ব ৮ ফুটাৰতকৈ অধিক।	C
807	GW2	T123	স্কটলেণ্ডত খ্ৰীষ্ট অৱ ছেইন্ট জন অৱ দি ক্ৰোছ মৃত্যুবৰণ	E
808	GW2	T123	প্ৰথমবাৰৰ বাবে প্ৰদৰ্শন কৰা হৈছিল ক্ৰশ্বৰ ছেন্ট জনৰ খ্ৰীষ্টক যুটীয়াভাৱে।	N
809	GW2	T123	প্ৰথমবাৰৰ বাবে যেতিয়া ইয়াক প্ৰকাশ কৰা হৈছিল তেতিয়া সেইন্ট জন অৱ ক্ৰশ্ব (Christ of the Cross) ই বহু বিতৰ্কৰ সৃষ্টি কৰিছিল।	C
810	GW3	T124	ব্ৰুচ স্প্ৰিংষ্টীনৰ ৩ টা সন্তান আছে।	E
811	GW3	T124	ব্ৰুচ স্প্ৰিংষ্টীন আৰু জুলিয়েন ফিলিপছৰ তিনিটা সন্তান আছে।	N
812	GW3	T124	ব্ৰুচ স্প্ৰিংষ্টীনৰ জন্ম হৈছিল নিউ জাৰ্ছিত।	C
813	GW1	T124	ব্ৰুচ স্প্ৰিংষ্টীনৰ জন্ম হৈছিল ১৯৪৯ চনত।	E
814	GW1	T124	ব্ৰুচ স্প্ৰিংষ্টীনে সদায় নিউজাৰ্ছত বাস কৰিব।	N
815	GW1	T124	ব্ৰুচ স্প্ৰিংষ্টীনে ৫০ বছৰতকৈ কম সময়ৰ পৰা সংগীত নিৰ্মাণ কৰি আহিছে।	C
816	GW4	T124	ব্ৰুচ স্প্ৰিংষ্টীনৰ জন্ম আমেৰিকাৰ পূব উপকূলত হৈছিল।	E
817	GW4	T124	ব্ৰুচ স্প্ৰিংষ্টীনৰ দুয়োটা পত্নীৰ সন্তান আছে।	N
818	GW4	T124	ব্ৰুচ স্প্ৰিংষ্টীনে জ্যাজ সংগীতৰ বাবে পৰিচিত।	C
819	GW4	T1947	হিতোষী সাকিমটোয়ে চাবি থকা এটা যন্ত্ৰত সংগীত লিখিছিল।	E
820	GW4	T1947	হিতোশি সাকিমটোৱে এটা বেণ্ডৰ সৈতে সজীৱ পৰিৱেশ পৰিৱেশন কৰিছে।	N
821	GW4	T1947	হিতোশ্বি সাকিমটো চল্লিশ বছৰ ধৰি এগৰাকী সক্ৰিয় সঙ্গীতজ্ঞ।	C
822	GW1	T1947	হিতোশি চাকিমটো ৩০ বছৰতকৈ অধিক সময়ৰ পৰা সক্ৰিয় হৈ আছে।	E
823	GW1	T1947	হিতোশি সাকিমটোৱে ইলেক্ট্ৰনিক অৰ্গনতকৈ অধিক সিন্থেচাইজাৰ বজোৱা পছন্দ কৰে।	N
824	GW1	T1947	১৯৬৯ চনৰ শেষত জন্ম হৈছিল হিতোষী সাকিমটোৰ।	C
825	GW0	T1947	হিতোশি চাকিমোটো বিশ বছৰতকৈ অধিক সময় ধৰি পৰিৱেশ কৰি আহিছে।	E
826	GW0	T1947	হিতোশি চাকিমটোৱে বেচিকেপ লেবেল প্ৰতিষ্ঠা কৰিছিল।	N
827	GW0	T1947	হিতোশি সাকিমটোৱে কেৱল এটাহে যন্ত্ৰ বজাব পাৰে।	C
828	GW1	T126	জিন-ক্লড ভেন ডেমৰ জন্ম ১৯৬০ চনৰ শরৎকালত হৈছিল।	E
829	GW1	T126	জিন-ক্লড ভেন ডেমে কিকবক্সিংৰ পৰিৱৰ্তে মুই থাইৰ প্ৰয়োজন কৰিছিল।	N
830	GW1	T126	Jean-Claude Van Damme-ই Martial Arts আৰম্ভ কৰাৰ পূৰ্বেই অভিনয়ত আৰম্ভ কৰিছিল।	C
831	GW2	T126	Jean-Claude Van Damme ৰ এটা black belt আছে।	E
832	GW2	T126	Jean-Claude Van Damme-ই তেওঁৰ পেছাদাৰী যুদ্ধত ৮৫% জয় লাভ কৰিছিল।	N
833	GW2	T126	জীন-ক্লড ভেন ডেমে এজন প্রতিষ্ঠিত অভিনেতা হোৱাৰ পিছত মার্শাল আর্টত জড়িত হৈ পৰিছিল।	C
834	GW4	T126	জিন-ক্লড ভেন ডেমৰ উচ্চতা ছয় ফুটৰ তলত।	E
835	GW4	T126	Jean-Claude Van Damme এজন Kickboxer হিচাপে বহুতো খেলত জয় লাভ কৰিছিল।	N
836	GW4	T126	জঁ-ক্লড ভেন ডেমে (Jean-Claude Van Damme)-এ মার্শাল আর্টৰ বাবে অভিনয়ৰ পৰা আঁতৰি থাকে।	C
837	GW0	T127	জোডি ফষ্টাৰ এতিয়াও তেওঁৰ জন্মৰ নামেৰে নাযায়।	E
838	GW0	T127	আলেকজেণ্ডাৰ হেডিসনৰ সৈতে জুডি ফষ্টাৰৰ দুটা সন্তান আছে।	N
839	GW0	T127	যোডি ফষ্টাৰ ষাট বছৰতকৈ অধিক সময়ৰ পৰা অভিনয়ত আছে।	C
840	GW9	T127	জোডি ফষ্টাৰ (ইংৰাজীঃ Jodie Foster, ইংৰাজীঃ Jodie Foster, ইংৰাজীঃ Jodie Foster, ইংৰাজীঃ Jodie Foster) হৈছে এগৰাকী অভিনেতাৰ মঞ্চ নাম।	E
841	GW9	T127	জোডি ফষ্টাৰৰ সঙ্গী চিডনি বাৰ্নাৰ্ডৰ সৈতে দুটা সন্তান আছিল।	N
842	GW9	T127	বাডি ফষ্টাৰ হৈছে জোডি ফষ্টাৰৰ সন্তান।	C
843	GW1	T127	জোডি ফষ্টাৰ ৫০ বছৰতকৈ অধিক সময়ৰ পৰা চলচ্চিত্ৰত সক্ৰিয় হৈ আছে।	E
844	GW1	T127	""""" ""জোডি ফষ্টাৰে"" ""তেওঁৰ নিৰ্মাণতকৈ অধিক চলচ্চিত্ৰ পৰিচালনা কৰিছে।"""	N
845	GW1	T127	জোডি ফষ্টাৰৰ জন্ম হৈছিল ১৯৬২ চনৰ বসন্তত।	C
846	GW0	T128	কেথি লী গিফৰ্ডৰ জন্ম হৈছিল তেওঁৰ চহৰৰ পৰা পৃথক এক দেশত।	E
847	GW0	T128	কেথি লী গিফৰ্ডৰ সৰ্বজ্যেষ্ঠ সন্তান হৈছে কোডি গিফৰ্ড।	N
848	GW0	T128	ফ্ৰেঙ্ক গিফৰ্ডৰ পিছত কেথি লী গিফৰ্ডে পল জনসনক বিবাহ কৰিছিল।	C
849	GW14	T128	কেথীয়ে টেলিভিচনৰ শব্দ মঞ্চত উপস্থিত হৈছিল।	E
850	GW14	T128	মেৰিল্যাণ্ডত পল জনসনৰ সৈতে কেথিৰ সাক্ষাৎ হৈছিল।	N
851	GW14	T128	ফ্ৰেঙ্ক কেথীৰ প্ৰথম স্বামী আছিল।	C
852	GW1	T128	কেথি লী গিফৰ্ডৰ অন্ততঃ এটা কলেজ ডিগ্ৰীধাৰী আছে।	E
853	GW1	T128	কেথি লী গিফৰ্ডে কেছিডি গিফৰ্ডতকৈ কোডি গিফৰ্ডক অধিক পছন্দ কৰে।	N
