	annotater_id	table_id	hypothesis	label
2296	GW4	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ಅವರು ಕ್ಯಾಲಿಫೋರ್ನಿಯಾ ಇನ್ಸ್ಟಿಟ್ಯೂಟ್ ಆಫ್ ಟೆಕ್ನಾಲಜಿಗೆ ಹೋದ ನಂತರ ಬೆಲ್ ಲ್ಯಾಬ್ಸ್ನಲ್ಲಿ ಸಮಯವನ್ನು ಕಳೆದರು	E
2297	GW4	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ತಮ್ಮ ಜೀವಿತಾವಧಿಯಲ್ಲಿ ವಾಷಿಂಗ್ಟನ್ ನಿಂದ ನ್ಯೂಯಾರ್ಕ್ಗೆ ಸ್ಥಳಾಂತರಗೊಂಡರು.	N
2298	GW4	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ನಿಂದ ಸ್ಥಳಾಂತರಗೊಂಡರು.	C
2299	GW28	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ಒಬ್ಬ ಸುಶಿಕ್ಷಿತ ಆವಿಷ್ಕಾರಕ.	E
2300	GW28	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ವಕೀಲರಾಗಿದ್ದರು.	N
2301	GW28	T359	ಚೆಸ್ಟರ್ ಫ್ಲಾಯ್ಡ್ ಕಾರ್ಲ್ಸನ್ ಅನಕ್ಷರಸ್ಥ ವ್ಯಕ್ತಿಯಾಗಿದ್ದರು.	C
2302	GW14	T360	ವೇಲ್ಸ್ನ ರಾಜಕುಮಾರನೊಬ್ಬನಿಗೆ ಚಾರ್ಲ್ಸ್ ಎಂದು ಹೆಸರಿಡಲಾಯಿತು.	E
2303	GW14	T360	ಪ್ರಿನ್ಸ್ ಚಾರ್ಲ್ಸ್ ಕೇಂಬ್ರಿಡ್ಜ್ ನಲ್ಲಿ ಕ್ಯಾಮಿಲ್ಲಾ ಭೇಟಿಯಾದರು.	N
2304	GW14	T360	ಲೇಡಿ ಡಯಾನಾ ಪ್ರಸ್ತುತ ಬಕಿಂಗ್ಹ್ಯಾಮ್ ಅರಮನೆಯಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದಾರೆ.	C
2305	GW27	T360	ಚಾರ್ಲ್ಸ್ 1948ರಲ್ಲಿ ಜನಿಸಿದರು.	E
2306	GW27	T360	ಚಾರ್ಲ್ಸ್ನ ಇಬ್ಬರು ಮಕ್ಕಳು ಲೇಡಿ ಡಯಾನಾ ಸ್ಪೆನ್ಸರ್ನ ಸಮಸ್ಯೆಯಾಗಿದ್ದರು.	N
2307	GW27	T360	ಚಾರ್ಲ್ಸ್ಗೆ ಮದುವೆಗಳಿಗಿಂತ ಹೆಚ್ಚು ಮಕ್ಕಳಿದ್ದಾರೆ.	C
2308	GW30	T360	ಪ್ರಿನ್ಸ್ ಚಾರ್ಲ್ಸ್ ಅವರು ಬಕಿಂಗ್ಹ್ಯಾಮ್ ಅರಮನೆಯಲ್ಲಿ ಜನಿಸಿದರು ಮತ್ತು 2005 ರಿಂದ ಕ್ಯಾಮಿಲ್ಲಾ ಪಾರ್ಕರ್ ಬೌಲ್ಸ್ ಅವರನ್ನು ಮದುವೆಯಾದರು.	E
2309	GW30	T360	ಪ್ರಿನ್ಸ್ ಚಾರ್ಲ್ಸ್ ಅವರು ಕ್ಯಾಮಿಲಾ ಪಾರ್ಕರ್ ಬೌಲ್ಸ್ ಅವರೊಂದಿಗೆ ಸಂಬಂಧವನ್ನು ಹೊಂದಿದ್ದರು, ಅವರು ಲೇಡಿ ಡಯಾನಾ ಸ್ಪೆನ್ಸರ್ ಅವರನ್ನು ಮದುವೆಯಾಗಿದ್ದರು.	N
2310	GW30	T360	ವಿಚ್ಛೇದನದ ನಂತರ, ಪ್ರಿನ್ಸ್ ಚಾರ್ಲ್ಸ್ ಅವಿವಾಹಿತನಾಗಿದ್ದಾನೆ.	C
2311	GW0	T2001	ಟೆಗುಸಿಗಾಲ್ಪಾ ಹೊಂಡುರಾಸ್ ಸರ್ಕಾರದ ಕೇಂದ್ರವಾಗಿದೆ.	E
2312	GW0	T2001	ಜುವಾನ್ ಒರ್ಲ್ಯಾಂಡೊ ಹೆರ್ನ್ ಎಂಡೆಜ್ ಇಪ್ಪತ್ತು ವರ್ಷಗಳಿಂದ ಹೊಂಡುರಾಸ್ನ ಅಧ್ಯಕ್ಷರಾಗಿದ್ದಾರೆ.	N
2313	GW0	T2001	ಹೊಂಡುರಾಸ್ನಲ್ಲಿ ಅಮೆರಿನಿಯನ್ನರಿಗಿಂತ ಹೆಚ್ಚು ಬಿಳಿಯರಿದ್ದಾರೆ.	C
2314	GW4	T2001	ಹೊಂಡುರಾಸ್ ಗಣರಾಜ್ಯವು ಇತರ ಯಾವುದೇ ಭಾಷೆಗಿಂತ ಹೆಚ್ಚು ಸ್ಪ್ಯಾನಿಷ್ ಭಾಷೆಯನ್ನು ಮಾತನಾಡುತ್ತದೆ.	E
2315	GW4	T2001	ಹೊಂಡುರಾಸ್ ಗಣರಾಜ್ಯವು ಜನರಿಂದ ಚುನಾಯಿತ ಅಧ್ಯಕ್ಷರನ್ನು ಹೊಂದಿದೆ.	N
2316	GW4	T2001	ಹೊಂಡುರಾಸ್ ಗಣರಾಜ್ಯವು ಮೆಸ್ಟಿಜೋಸ್ಗಿಂತ ಹೆಚ್ಚು ಆಫ್ರೋ-ಹೊಂಡುರಾಸ್ಗಳನ್ನು ಹೊಂದಿದೆ.	C
2317	GW30	T2001	ಹೌಂಡುರಾಸ್ನ ರಾಜಧಾನಿ ಮತ್ತು ದೊಡ್ಡ ನಗರವೆಂದರೆ ಟೆಗುಸಿಗ್ವಾಲ್ಪಾ.	E
2318	GW30	T2001	ಪೆಸಿಫಿಕ್ ಮತ್ತು ಅಟ್ಲಾಂಟಿಕ್ ನಡುವೆ ಹೋಂಡುರಾಸ್ 600 ಮೈಲಿ ಸಮುದ್ರ ತೀರಗಳನ್ನು ಹೊಂದಿದೆ.	N
2319	GW30	T2001	ಮೌರಿಸಿಯೊ ಒಲಿವಾ ಅವರು 2000 ರ ಆರಂಭದಲ್ಲಿ ಹೊಂಡುರಾಸ್ನ ಅಧ್ಯಕ್ಷರಾಗಿದ್ದರು.	C
2320	GW27	T367	ಜೇಮ್ಸ್ ವರ್ನನ್ ಟೇಲರ್ ಚಾಪೆಲ್ ಹಿಲ್ನಲ್ಲಿ ಜನಿಸಿದರು ಮತ್ತು ಮಿಲ್ಟನ್ ಅಕಾಡೆಮಿಯಲ್ಲಿ ಅಧ್ಯಯನ ಮಾಡಿದರು.	E
2321	GW27	T367	ಜೇಮ್ಸ್ ವರ್ನನ್ ಟೇಲರ್ ತಮ್ಮ ದಾಂಪತ್ಯವನ್ನು ಮುಂದುವರಿಸಲು ಕಷ್ಟಪಡುತ್ತಿದ್ದಾರೆ.	N
2322	GW27	T367	ಜೇಮ್ಸ್ ವರ್ನನ್ ಟೇಲರ್ ಅನೇಕ ಲೇಬಲ್ಗಳಲ್ಲಿ ಇಲ್ಲ.	C
2323	GW2	T367	ಜೇಮ್ಸ್ ಟೇಲರ್ 4 ಮಕ್ಕಳನ್ನು ಹೊಂದಿದ್ದಾರೆ.	E
2324	GW2	T367	ಜೇಮ್ಸ್ ಟೇಲರ್ ಪಾಲ್ ಮೆಕ್ಕಾರ್ಟ್ನಿಯೊಂದಿಗೆ ಒಂದು ಆಲ್ಬಮ್ ಅನ್ನು ಧ್ವನಿಮುದ್ರಿಸಿದರು.	N
2325	GW2	T367	ಜೇಮ್ಸ್ ಟೇಲರ್ ಅಮೆರಿಕದ ಪಶ್ಚಿಮ ಭಾಗದವರು.	C
2326	GW4	T367	ಜೇಮ್ಸ್ ಟೇಲರ್ ಜಾನಪದ ರಾಕ್ ಗಿಟಾರ್ ವಾದಕರಾಗಿ ಹೆಸರುವಾಸಿಯಾಗಿದ್ದಾರೆ.	E
2327	GW4	T367	ಇತರ ಯಾವುದೇ ವಾದ್ಯಕ್ಕಿಂತ ಮೊದಲು ಗಿಟಾರ್ ನುಡಿಸಲು ಜೇಮ್ಸ್ ಟೇಲರ್ ಕಲಿತರು.	N
2328	GW4	T367	ಸಂಗೀತಗಾರ ಜೇಮ್ಸ್ ಟೇಲರ್ ಆಪಲ್ ಕಂಪನಿಯೊಂದಿಗೆ ಸಹಿ ಹಾಕಿಲ್ಲ.	C
2329	GW25	T663	ಚಿಂಪ್ಸ್ ಈಟ್ ಬನಾನಾದೊಂದಿಗೆ ಸಂಬಂಧ ಹೊಂದಿದ್ದ ಚುಂಬಬಾಂಬವು 1982ರಿಂದ 2012ರ ನಡುವೆ ಸಕ್ರಿಯ ವಾದ್ಯವೃಂದವಾಗಿತ್ತು.	E
2330	GW25	T663	ಲಂಕಾಷೈರ್, ಇಂಗ್ಲೆಂಡ್ನ ಬರ್ನ್ಲೀಯಿಂದ ಬಂದ ಅತ್ಯಂತ ಜನಪ್ರಿಯ ಆಲ್ಟರ್ನೇಟಿವ್ ರಾಕ್ ಬ್ಯಾಂಡ್ ಚುಂಬವಾಂಬ.	N
2331	GW25	T663	ಚುಂಬವಂಬವು ಸ್ಪೋರ್ಟ್ಸ್ಚೇಸ್ಟ್ರಾ ಎಂದು ಹೆಸರುವಾಸಿಯಾಗಿದ್ದಾಗ ಅವರು ಜಾಝ್, ದೇಶ ಮತ್ತು ಶಾಸ್ತ್ರೀಯ ಸಂಗೀತವನ್ನು ನುಡಿಸುತ್ತಿದ್ದರು.	C
2332	GW21	T663	1990 ರ ದಶಕದ ಕೊನೆಯಲ್ಲಿ ಐ ಗೆಟ್ ನಾಕ್ ಡೌನ್ ಹಾಡಿನೊಂದಿಗೆ ಚುಂಬವುಂಬಾ ದೊಡ್ಡ ಯಶಸ್ಸನ್ನು ಗಳಿಸಿತು.	E
2333	GW21	T663	ವಾದ್ಯವೃಂದವು ಇಂದಿಗೂ ಪ್ರವಾಸ ಮಾಡುತ್ತಿದೆ ಮತ್ತು ಬೃಹತ್ ಜನಸಮೂಹಕ್ಕೆ ನುಡಿಸುತ್ತಿದೆ.	N
2334	GW21	T663	ಈ ಬ್ಯಾಂಡ್ 10 ನಂಬರ್ ಒನ್ ಹಿಟ್ ಹಾಡುಗಳನ್ನು ಹೊಂದಿತ್ತು.	C
2335	GW4	T663	""""" ""ಚುಂಬವಾಂಬ"" ""ವಾದ್ಯವೃಂದವು ಯುರೋಪಿಯನ್ ದೇಶದಿಂದ ಬಂದಿದೆ."""	E
2336	GW4	T663	ಚುಂಬವಂಬ ವಾದ್ಯವೃಂದವು ಅವರ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಪಾಪ್ ಹಿಟ್ಗಳನ್ನು ಹೊಂದಿತ್ತು.	N
2337	GW4	T663	ಚುಂಬವಂಬ ವಾದ್ಯವೃಂದವು ಇಂದಿಗೂ ಪ್ರವಾಸ ಮಾಡುತ್ತಿದೆ.	C
2338	GW28	T369	ಹಲವು ಲೇಬಲ್ಗಳು ಮತ್ತು ನಿರ್ಮಾಪಕರು ಫೇಸ್ ವ್ಯಾಲ್ಯೂ ಹೊಂದಿದ್ದಾರೆ.	E
2339	GW28	T369	ಮುಖ ಮೌಲ್ಯವನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಹಾಡಲಾಗುತ್ತದೆ.	N
2340	GW28	T369	ಮುಖ ಮೌಲ್ಯವನ್ನು ದಾಖಲಿಸಿ ಅದೇ ವರ್ಷದಲ್ಲಿ ಬಿಡುಗಡೆ ಮಾಡಲಾಯಿತು.	C
2341	GW11	T369	ಫೇಸ್ ವ್ಯಾಲ್ಯೂ 80 ರ ಆಲ್ಬಮ್ ಆಗಿದೆ.	E
2342	GW11	T369	ಮುಖದ ಮೌಲ್ಯ ಚಿನ್ನದಂತಾಯಿತು.	N
2343	GW11	T369	ಫೇಸ್ ವ್ಯಾಲ್ಯೂ ಒಂದು ಹಿಪ್ ಹಾಪ್ ಆಲ್ಬಮ್ ಆಗಿದೆ.	C
2344	GW30	T369	ಮುಖ ಮೌಲ್ಯವನ್ನು ಜೂನ್ 1980-ಜನವರಿ 1981ರ ನಡುವೆ ದಾಖಲಿಸಲಾಯಿತು ಮತ್ತು ಫೆಬ್ರವರಿ 13,1981ರಲ್ಲಿ ಬಿಡುಗಡೆಗೊಳಿಸಲಾಯಿತು.	E
2345	GW30	T369	ಫೇಸ್ ವ್ಯಾಲ್ಯೂ ವರ್ಜಿನ್ನ ಅತ್ಯುತ್ತಮ ದಾಖಲೆಯಾಗಿದೆ.	N
2346	GW30	T369	ಫೇಸ್ ವ್ಯಾಲ್ಯೂ ಏಕೈಕ ನಿರ್ಮಾಪಕ 80 ರ ದಶಕದ ಕೊನೆಯಲ್ಲಿ ಫಿಲ್ ಕಾಲಿನ್ಸ್.	C
2347	GW11	T371	ಕ್ರಿಶ್ಚಿಯನ್ ಹೈಜೆನ್ಸ್ ಒಬ್ಬ ವಿಜ್ಞಾನಿ.	E
2348	GW11	T371	ಕ್ರಿಸ್ಟಿಯಾನ್ ಹೈಜೆನ್ಸ್ ಫ್ರಾನ್ಸ್ನಲ್ಲಿ ಹೆಚ್ಚು ಕಾಲ ಬದುಕಿದ್ದರು.	N
2349	GW11	T371	ಕ್ರಿಶ್ಚಿಯನ್ ಹೈಜೆನ್ಸ್ ಗೆಲಿಲಿಯೊ ಗೆಲಿಲಿಯೊಂದಿಗೆ ಗೆಳೆಯರಾಗಿದ್ದರು.	C
2350	GW14	T371	ಕ್ರಿಸ್ಟಿಯಾನ್ ಹೈಜೆನ್ಸ್ ಅರ್ಧ ಶತಮಾನಕ್ಕೂ ಹೆಚ್ಚು ಕಾಲ ಬದುಕಿದ್ದರು.	E
2351	GW14	T371	ಕ್ರಿಶ್ಚಿಯನ್ ಹೈಜೆನ್ಸ್ ಗೆಲಿಲಿಯವರಿಂದ ಬರೆಯಲ್ಪಟ್ಟ ಲೇಖನಗಳನ್ನು ಓದುತ್ತಾರೆ.	N
2352	GW14	T371	ಕ್ರಿಶ್ಚಿಯನ್ ಹೈಜೆನ್ಸ್ ತನ್ನ ತವರು ದೇಶದ ಹೊರಗೆ ಎಂದಿಗೂ ವಾಸಿಸುತ್ತಿರಲಿಲ್ಲ.	C
2353	GW4	T371	ಗ್ಯಾಲಿಲಿಯೊದಿಂದಾಗಿ ಕ್ರಿಸ್ಟಿಯನ್ ಹೈಜೆನ್ಸ್ ಖಗೋಳಶಾಸ್ತ್ರವನ್ನು ಅಧ್ಯಯನ ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು.	E
2354	GW4	T371	ಕ್ರಿಸ್ಟಿಯಾನ್ ಹೈಜೆನ್ಸ್ ಶನಿಯ ಉಂಗುರಗಳನ್ನು ವಿವರಿಸುವ ಒಂದು ಪ್ರಬಂಧವನ್ನು ಬರೆದರು.	N
2355	GW4	T371	ಕ್ರಿಶ್ಚಿಯನ್ ಹೈಜೆನ್ಸ್ ಅವರನ್ನು ರಾಯಲ್ ಸೊಸೈಟಿ ಆಫ್ ಲಂಡನ್ಗೆ ಒಮ್ಮೆಯೂ ಸೇರಿಸಿಕೊಳ್ಳಲಾಗಲಿಲ್ಲ.	C
2356	GW0	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಮದುವೆಯಾಗಿ ಹನ್ನೆರಡು ವರ್ಷಗಳಾಗಿದ್ದವು.	E
2357	GW0	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಮತ್ತು ಈವ್ ಮಾವ್ರಕಿಸ್ ದಂಪತಿಗೆ ನಾಲ್ವರು ಹೆಣ್ಣುಮಕ್ಕಳಿದ್ದಾರೆ.	N
2358	GW0	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಮೂವತ್ತು ವರ್ಷಗಳಿಂದ ಚಲನಚಿತ್ರಗಳನ್ನು ನಿರ್ದೇಶಿಸುತ್ತಿದ್ದಾರೆ.	C
2359	GW27	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಸ್ಕಾಟ್ಲೆಂಡ್ ಮೂಲದ ನಟ.	E
2360	GW27	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್, ಈವ್ ಮಾವ್ರಕಿಸ್ ಅವರಿಂದ ವಿಚ್ಛೇದನವನ್ನು ಆರಂಭಿಸಿದರು.	N
2361	GW27	T373	"""ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಅವರು"" ""ಸಕ್ರಿಯರಾಗುವ"" ""ಮೊದಲು ಮದುವೆಯಾಗಿದ್ದರು."""	C
2362	GW11	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಒಮ್ಮೆ ಮದುವೆಯಾಗಿದ್ದರು.	E
2363	GW11	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಅವರು ನಿಶ್ಚಿತಾರ್ಥವನ್ನು ಹೊಂದಿದ್ದಾರೆ.	N
2364	GW11	T373	ಇವಾನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಅಮೆರಿಕನ್.	C
2365	GW46	T374	ಮಾ ಯುನ್ ಹ್ಯಾಂಗ್ಝೌನ ವಿಶ್ವವಿದ್ಯಾಲಯದಿಂದ ಪದವಿ ಪಡೆದರು.	E
2366	GW46	T374	ಝಾಂಗ್ ಯಿಂಗ್ ಮತ್ತು ಮಾ ಯುನ್ ಅವರಿಗೆ ಇಬ್ಬರು ಗಂಡು ಮತ್ತು ಒಬ್ಬ ಮಗಳಿದ್ದರು.	N
2367	GW46	T374	ಮಾ ಯುನ್ ಐದಾರು ಅಡಿಗಿಂತ ಹೆಚ್ಚು ಎತ್ತರವಾಗಿದ್ದಳು.	C
2368	GW2	T374	ಅಲಿಬಾಬಾ ಗ್ರೂಪ್ ಸ್ಥಾಪಕರು ಏಷ್ಯಾದಲ್ಲಿ ಜನಿಸಿದರು.	E
2369	GW2	T374	ಅಲಿಬಾಬಾ ಗ್ರೂಪ್ನ ಕಾರ್ಯನಿರ್ವಾಹಕ ಅಧ್ಯಕ್ಷರಿಗೆ 3 ಹೆಣ್ಣುಮಕ್ಕಳಿದ್ದಾರೆ.	N
2370	GW2	T374	ಜಾಕ್ ಮಾ 50 ಬಿಲಿಯನ್ ಡಾಲರ್ ಆಸ್ತಿ ಹೊಂದಿದ್ದಾರೆ.	C
2371	GW47	T374	"""ಜ್ಯಾಕ್ ಮಾ ಒಬ್ಬ ಚೀನೀ ರಾಜಕಾರಣಿ, ವ್ಯವಹಾರ ಉದ್ಯಮಿ, ಹೂಡಿಕೆದಾರ ಮತ್ತು ಲೋಕೋಪಕಾರಿ. ಅವರು... (1964-09-10) 10 ಸೆಪ್ಟೆಂಬರ್ 1964 (ವಯಸ್ಸು 54)... ಮಾ ಚೀನಾದ ಝೆಜಿಯಾಂಗ್ನ ಹ್ಯಾಂಗ್ಝೌನಲ್ಲಿ 1964 ರ ಸೆಪ್ಟೆಂಬರ್ 10 ರಂದು ಜನಿಸಿದರು.... ಹ್ಯಾಂಗ್ಝೌ ಅಂತರರಾಷ್ಟ್ರೀಯ ಹೋಟೆಲ್ನಲ್ಲಿ ಇಂಗ್ಲಿಷ್-ಮಾತನಾಡುವವರೊಂದಿಗೆ ಸಂಭಾಷಿಸುವ ಮೂಲಕ ಚಿಕ್ಕ ವಯಸ್ಸಿನಲ್ಲಿ..."" ""ಜ್ಯಾಕ್ ಮಾ ಅಲಿಯಾಸ್ ಮಾ ಯುನ್ ಜನಿಸಿದರು."""	E
2372	GW47	T374	ವಿಳಾಸಃ ನಂ. 2318, ಯುಹಾಂಗ್ಟಾಂಗ್ ಆರ್ಡಿ, ಕಾಂಗ್ಕಿಯಾನ್, ಯುಹಾಂಗ್ ಜಿಲ್ಲೆ, 311121, ಹಾಂಗ್ಝೌ, ಝೆಜಿಯಾಂಗ್, ದೂರವಾಣಿ ಸಂಖ್ಯೆ 86-571-28869670/8671. ಝೆಜಿಯಾಂಗ್ ಪ್ರಾಂತ್ಯ, ಪಿ. ಆರ್. ಚೀನಾ.	N
2373	GW47	T374	ಜ್ಯಾಕ್ ಮಾ (ಜನನಃಮಾ ಯುನ್, ಚೀನೀಃ <unk> <unk> <unk> <unk> _ <unk> <unk> <unk> _ <unk> <unk> _ <unk> <unk> _ <unk> <unk> _ <unk> <unk> _ <unk> <unk>) (ಜನನಃಸೆಪ್ಟೆಂಬರ್ 10,1964) ಚೀನಾದ ರಾಜಕಾರಣಿ, ಉದ್ಯಮಿ, ಹೂಡಿಕೆದಾರ ಮತ್ತು ಲೋಕೋಪಕಾರಿ.	C
2374	GW30	T375	ಚಿಕಾಗೋ ಇಲಿನಾಯ್ಸ್ನ ಅಮೆರಿಕನ್ ರಾಕ್ ಬ್ಯಾಂಡ್ ಆಗಿದ್ದು, 50 ವರ್ಷಗಳ ವೃತ್ತಿಯನ್ನು ಹೊಂದಿದೆ.	E
2375	GW30	T375	ಚಿಕಾಗೊ ತನ್ನ ಸುದೀರ್ಘ ವೃತ್ತಿಜೀವನದಲ್ಲಿ ಅನೇಕ ಗ್ರ್ಯಾಮಿ ಪ್ರಶಸ್ತಿಗಳನ್ನು ಗೆದ್ದಿದೆ.	N
2376	GW30	T375	ಚಿಕಾಗೊ ಕನ್ಸಾಸ್ನ ಒಂದು ಬ್ಯಾಂಡ್ ಆಗಿದ್ದು, 80 ರಲ್ಲಿ ಸ್ಥಾಪಿತವಾಗಿದೆ.	C
2377	GW4	T375	ಚಿಕಾಗೋ ಬ್ಯಾಂಡ್ 1960ರ ದಶಕದಿಂದ ಸಂಗೀತವನ್ನು ಧ್ವನಿಮುದ್ರಿಸುತ್ತಿದೆ.	E
2378	GW4	T375	ಚಿಕಾಗೊ ಬ್ಯಾಂಡ್ ದ ಬೀಚ್ ಬಾಯ್ಸ್ ನೊಂದಿಗೆ ಸಂಗೀತ ಕಛೇರಿಗಳನ್ನು ನಡೆಸಿತು.	N
2379	GW4	T375	ಚಿಕಾಗೊ ತಂಡವು ಮೂಲತಃ ಸ್ಯಾನ್ ಫ್ರಾನ್ಸಿಸ್ಕೋದಲ್ಲಿ ರೂಪುಗೊಂಡಿತು.	C
2380	GW27	T375	ದಿ ಚಿಕಾಗೋ ಟ್ರಾನ್ಸಿಟ್ ಅಥಾರಿಟಿ ಎಂದೂ ಕರೆಯಲ್ಪಡುವ ಈ ವಾದ್ಯವೃಂದವು ಇಲಿನಾಯ್ಸ್ನ ಚಿಕಾಗೋದಲ್ಲಿ ಹುಟ್ಟಿಕೊಂಡಿತು.	E
2381	GW27	T375	ದಿ ಚಿಕಾಗೋ ಟ್ರಾನ್ಸಿಟ್ ಅಥಾರಿಟಿ ಎಂದೂ ಕರೆಯಲ್ಪಡುವ ಈ ವಾದ್ಯವೃಂದವು ದಿ ಬೀಚ್ ಬಾಯ್ಸ್ನಿಂದ ಬಹಳವಾಗಿ ಪ್ರಭಾವಿತವಾಗಿತ್ತು.	N
2382	GW27	T375	ದಿ ಚಿಕಾಗೋ ಟ್ರಾನ್ಸಿಟ್ ಅಥಾರಿಟಿ ಎಂದೂ ಕರೆಯಲ್ಪಡುವ ಈ ವಾದ್ಯವೃಂದವು ತಾವು ಹೊಂದಿದ್ದ ಲೇಬಲ್ಗಳ ಸಂಖ್ಯೆಗಿಂತ ಹೆಚ್ಚು ಪ್ರಮಾಣದಲ್ಲಿ ವಾದ್ಯವೃಂದದ ಪ್ರಕಾರಗಳಲ್ಲಿ ಪ್ರದರ್ಶನ ನೀಡಿತು.	C
2383	GW0	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ 1991ರ ಬೇಸಿಗೆಯಲ್ಲಿ ಬಿಡುಗಡೆಯಾಯಿತು.	E
2384	GW0	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಅನ್ನು ಟಾಮ್ ಪೆಟ್ಟಿ ಬರೆದಿದ್ದಾರೆ.	N
2385	GW0	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಇದು ದಾಖಲಾಗುವುದಕ್ಕಿಂತ ಒಂದು ವರ್ಷದ ನಂತರ ಬಿಡುಗಡೆಯಾಯಿತು.	C
2386	GW36	T1834	ಜೆಫ್ ಲಿನ್ 1991ರಲ್ಲಿ MCA ಯೊಂದಿಗೆ ಕೆಲಸ ಮಾಡಿದರು.	E
2387	GW36	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಟಾಮ್ ಪೆಟ್ಟಿ ನಿರ್ಮಿಸಿದ ಅತಿ ಉದ್ದದ ಆಲ್ಬಮ್ ಆಗಿದೆ.	N
2388	GW36	T1834	ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಬಿಡುಗಡೆಗೆ ಮುಂಚಿತವಾಗಿ ವರ್ಷವನ್ನು ಪೂರ್ಣಗೊಳಿಸಿತು.	C
2389	GW14	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಅದೇ ವರ್ಷದಲ್ಲಿ ಧ್ವನಿಮುದ್ರಿಸಲ್ಪಟ್ಟಿತು ಮತ್ತು ಬಿಡುಗಡೆಯಾಯಿತು.	E
2390	GW14	T1834	ಇನ್ ಟು ದಿ ಗ್ರೇಟ್ ವೈಡ್ ಓಪನ್ ಅನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಕ್ಯಾಲಿಫೋರ್ನಿಯಾದಲ್ಲಿ ದಾಖಲಿಸಲಾಯಿತು.	N
2391	GW14	T1834	ಜೆಫ್ ಲಿನ್ ಎಂಸಿಎ ಲೇಬಲ್ನೊಂದಿಗೆ ಎಂದಿಗೂ ಸಂಬಂಧ ಹೊಂದಿರಲಿಲ್ಲ.	C
2392	GW42	T377	ಕ್ರಿಶ್ಚಿಯನ್ ಬೇಲ್ ಬ್ರಿಟಿಷ್ ಮತ್ತು ಅಮೆರಿಕನ್ ಪೌರತ್ವವನ್ನು ಹೊಂದಿದ್ದಾರೆ.	E
2393	GW42	T377	ಪ್ರಸಿದ್ಧ ನಟ ಕ್ರಿಶ್ಚಿಯನ್ ಬೇಲ್ ಅವರ ಸಕ್ರಿಯ ವರ್ಷಗಳು 1982 ರಿಂದ ಇಂದಿನವರೆಗೆ ಇವೆ ಮತ್ತು ಇದು ಭವಿಷ್ಯದಲ್ಲಿಯೂ ಸಹ ಅನೇಕ ವರ್ಷಗಳ ಕಾಲ ಮುಂದುವರಿಯಬಹುದು.	N
2394	GW42	T377	ಕ್ರಿಶ್ಚಿಯನ್ ಬೇಲ್ ಮದುವೆಯಾಗಿಲ್ಲ.	C
2395	GW4	T377	ಕ್ರಿಶ್ಚಿಯನ್ ಬೇಲ್ ಅಮೆರಿಕದಲ್ಲಿ ನೆಲೆಸಿದ್ದಾರೆ.	E
2396	GW4	T377	ಕ್ರಿಶ್ಚಿಯನ್ ಬೇಲ್ ಬಾಲ್ಯದಲ್ಲಿ ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ಗೆ ಸ್ಥಳಾಂತರಗೊಂಡರು.	N
